NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
7960	106	87694	EQUIP_BELIAR_WEAPON_1H_04	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	силы или ловкости!	 siły lub zręczności!
7961	106	87693	EQUIP_BELIAR_WEAPON_1H_04	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Требуется	Wymaga 
7962	106	87696	EQUIP_BELIAR_WEAPON_1H_05	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	силы или ловкости!	 siły lub zręczności!
7963	106	87695	EQUIP_BELIAR_WEAPON_1H_05	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Требуется	Wymaga 
7964	106	87698	EQUIP_BELIAR_WEAPON_2H_01	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	силы или ловкости!	 siły lub zręczności!
7965	106	87697	EQUIP_BELIAR_WEAPON_2H_01	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Требуется	Wymaga 
7966	106	87700	EQUIP_BELIAR_WEAPON_2H_02	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	силы или ловкости!	 siły lub zręczności!
7967	106	87699	EQUIP_BELIAR_WEAPON_2H_02	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Требуется	Wymaga 
7968	106	87702	EQUIP_BELIAR_WEAPON_2H_03	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	силы или ловкости!	 siły lub zręczności!
7969	106	87701	EQUIP_BELIAR_WEAPON_2H_03	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Требуется	Wymaga 
7970	106	87704	EQUIP_BELIAR_WEAPON_2H_04	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	силы или ловкости!	 siły lub zręczności!
7971	106	87703	EQUIP_BELIAR_WEAPON_2H_04	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Требуется	Wymaga 
7972	106	87706	EQUIP_BELIAR_WEAPON_2H_05	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	силы или ловкости!	 siły lub zręczności!
7973	106	87705	EQUIP_BELIAR_WEAPON_2H_05	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Требуется	Wymaga 
7974	106	87708	ITMW_BELIARWEAPON_1H_BURNING_01	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Сжигания	Szpon Beliara, Dar: Ogień
7975	106	87711	ITMW_BELIARWEAPON_1H_BURNING_02	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Сжигания	Szpon Beliara, Dar: Ogień
7976	106	87714	ITMW_BELIARWEAPON_1H_BURNING_03	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Сжигания	Szpon Beliara, Dar: Ogień
7977	106	87717	ITMW_BELIARWEAPON_1H_BURNING_04	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Сжигания	Szpon Beliara, Dar: Ogień
7978	106	87720	ITMW_BELIARWEAPON_1H_BURNING_05	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Сжигания	Szpon Beliara, Dar: Ogień
7979	106	87723	ITMW_BELIARWEAPON_1H_PURIFICATION_01	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Очищения	Szpon Beliara, Dar: Błogosławieństwo
7980	106	87726	ITMW_BELIARWEAPON_1H_PURIFICATION_02	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Очищения	Szpon Beliara, Dar: Błogosławieństwo
7981	106	87729	ITMW_BELIARWEAPON_1H_PURIFICATION_03	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Очищения	Szpon Beliara, Dar: Błogosławieństwo
7982	106	87732	ITMW_BELIARWEAPON_1H_PURIFICATION_04	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Очищения	Szpon Beliara, Dar: Błogosławieństwo
7983	106	87735	ITMW_BELIARWEAPON_1H_PURIFICATION_05	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Очищения	Szpon Beliara, Dar: Błogosławieństwo
7984	106	87738	ITMW_BELIARWEAPON_1H_DENIAL_01	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Отрицания	Szpon Beliara, Dar: Błyskawica
7985	106	87741	ITMW_BELIARWEAPON_1H_DENIAL_02	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Отрицания	Szpon Beliara, Dar: Błyskawica
7986	106	87744	ITMW_BELIARWEAPON_1H_DENIAL_03	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Отрицания	Szpon Beliara, Dar: Błyskawica
7987	106	87747	ITMW_BELIARWEAPON_1H_DENIAL_04	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Отрицания	Szpon Beliara, Dar: Błyskawica
7988	106	87750	ITMW_BELIARWEAPON_1H_DENIAL_05	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Отрицания	Szpon Beliara, Dar: Błyskawica
7989	106	87753	ITMW_BELIARWEAPON_2H_BURNING_01	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Сжигания	Szpon Beliara, Dar: Ogień
7990	106	87756	ITMW_BELIARWEAPON_2H_BURNING_02	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Сжигания	Szpon Beliara, Dar: Ogień
7991	106	87759	ITMW_BELIARWEAPON_2H_BURNING_03	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Сжигания	Szpon Beliara, Dar: Ogień
7992	106	87762	ITMW_BELIARWEAPON_2H_BURNING_04	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Сжигания	Szpon Beliara, Dar: Ogień
7993	106	87765	ITMW_BELIARWEAPON_2H_BURNING_05	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Сжигания	Szpon Beliara, Dar: Ogień
7994	106	87768	ITMW_BELIARWEAPON_2H_PURIFICATION_01	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Очищения	Szpon Beliara, Dar: Błogosławieństwo
7995	106	87771	ITMW_BELIARWEAPON_2H_PURIFICATION_02	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Очищения	Szpon Beliara, Dar: Błogosławieństwo
7996	106	87774	ITMW_BELIARWEAPON_2H_PURIFICATION_03	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Очищения	Szpon Beliara, Dar: Błogosławieństwo
7997	106	87777	ITMW_BELIARWEAPON_2H_PURIFICATION_04	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Очищения	Szpon Beliara, Dar: Błogosławieństwo
7998	106	87780	ITMW_BELIARWEAPON_2H_PURIFICATION_05	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Очищения	Szpon Beliara, Dar: Błogosławieństwo
7999	106	87783	ITMW_BELIARWEAPON_2H_DENIAL_01	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Отрицания	Szpon Beliara, Dar: Błyskawica
8000	106	87786	ITMW_BELIARWEAPON_2H_DENIAL_02	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Отрицания	Szpon Beliara, Dar: Błyskawica
8001	106	87789	ITMW_BELIARWEAPON_2H_DENIAL_03	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Отрицания	Szpon Beliara, Dar: Błyskawica
8002	106	87792	ITMW_BELIARWEAPON_2H_DENIAL_04	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Отрицания	Szpon Beliara, Dar: Błyskawica
8003	106	87795	ITMW_BELIARWEAPON_2H_DENIAL_05	C_ITEM.NAME	C_ITEM.NAME	Коготь Белиара Дар: Отрицания	Szpon Beliara, Dar: Błyskawica
8116	108	87976	ITFOMUTTONRAW	C_ITEM.NAME	C_ITEM.NAME	Сырое мясо (обычное)	Surowe mięso (zwykłe)
8131	108	16133	FOODDESC_COOKINGCRAFTINGITEM	C_ITEM.TEXT	C_ITEM.TEXT	Ингредиент для приготовления блюд.	Składnik do przygotowywania potraw.
8132	108	88000	ITFO_RABBITRAW	C_ITEM.NAME	C_ITEM.NAME	Сырое мясо кролика/зайца	Surowe mięso zająca
8133	108	88003	ITFO_RABBITRAW	C_ITEM.TEXT	C_ITEM.TEXT	Жирный и сытный кусок мяса.	Tłusty i sycący kawałek mięsa.
8134	108	88004	ITFO_RABBITRAW	C_ITEM.TEXT[1]	C_ITEM.TEXT	Обожаемый охотниками.	Uwielbiany przez myśliwych.
8135	108	88005	ITFO_RABBITRAW	C_ITEM.TEXT[2]	C_ITEM.TEXT	Кулинарный продукт	Produkt kulinarny
8136	108	88006	ITFO_RABBITRAW	C_ITEM.TEXT[3]	C_ITEM.TEXT	в сыром виде несъедобен	niejadalne na surowo
8137	108	88007	ITFO_RATMEATRAW	C_ITEM.NAME	C_ITEM.NAME	Сырое мясо крысы	Surowe mięso szczura
8138	108	88010	ITFO_RATMEATRAW	C_ITEM.TEXT	C_ITEM.TEXT	Выглядит и пахнет ужасно,	Wygląda i pachnie okropnie,
8139	108	88011	ITFO_RATMEATRAW	C_ITEM.TEXT[1]	C_ITEM.TEXT	лучше его не есть.	lepiej tego nie jeść.
8140	108	88012	ITFO_RATMEATRAW	C_ITEM.TEXT[2]	C_ITEM.TEXT	Кулинарный продукт	Produkt kulinarny
8141	108	88013	ITFO_RATMEATRAW	C_ITEM.TEXT[3]	C_ITEM.TEXT	в сыром виде несъедобен	niejadalne na surowo
8142	108	88014	ITFO_MOLERATMEAT_RAW	C_ITEM.NAME	C_ITEM.NAME	Сырое мясо кротокрыса/барсука	Surowe mięso kretoszczura
8143	108	88017	ITFO_MOLERATMEAT_RAW	C_ITEM.TEXT[1]	C_ITEM.TEXT	Жирное мясо кротокрыса/барсука.	Tłuste mięso.
8144	108	88018	ITFO_MOLERATMEAT_RAW	C_ITEM.TEXT[2]	C_ITEM.TEXT	Кулинарный продукт	Produkt kulinarny
8145	108	88019	ITFO_MOLERATMEAT_RAW	C_ITEM.TEXT[3]	C_ITEM.TEXT	в сыром виде несъедобен	niejadalne na surowo
8146	108	88020	ITFO_WARANMEAT_RAW	C_ITEM.NAME	C_ITEM.NAME	Сырое мясо ящера	Surowe mięso jaszczura
8147	108	88023	ITFO_WARANMEAT_RAW	C_ITEM.TEXT[1]	C_ITEM.TEXT	Жилистое мясо.	Mięso z ścięgnami.
8148	108	88024	ITFO_WARANMEAT_RAW	C_ITEM.TEXT[2]	C_ITEM.TEXT	Кулинарный продукт	Produkt kulinarny
8149	108	88025	ITFO_WARANMEAT_RAW	C_ITEM.TEXT[3]	C_ITEM.TEXT	в сыром виде несъедобен	niejadalne na surowo
8150	108	88026	ITFO_LURKERMEAT_RAW	C_ITEM.NAME	C_ITEM.NAME	Сырое мясо луркера	Surowe mięso topielca
8151	108	88029	ITFO_LURKERMEAT_RAW	C_ITEM.TEXT[1]	C_ITEM.TEXT	Необычно вкусное мясо.	Niezwykle smaczne mięso.
8152	108	88030	ITFO_LURKERMEAT_RAW	C_ITEM.TEXT[2]	C_ITEM.TEXT	Кулинарный продукт	Produkt kulinarny
8153	108	88031	ITFO_LURKERMEAT_RAW	C_ITEM.TEXT[3]	C_ITEM.TEXT	в сыром виде несъедобен	niejadalne na surowo
8154	108	88032	ITFO_SHEEP_RAW	C_ITEM.NAME	C_ITEM.NAME	Сырое овечье/козье мясо	Surowe mięso owcy
8155	108	88035	ITFO_SHEEP_RAW	C_ITEM.TEXT[1]	C_ITEM.TEXT	Нежное овечье/козье мясо.	Delikatne mięso.
8156	108	88036	ITFO_SHEEP_RAW	C_ITEM.TEXT[2]	C_ITEM.TEXT	Кулинарный продукт	Produkt kulinarny
8157	108	88037	ITFO_SHEEP_RAW	C_ITEM.TEXT[3]	C_ITEM.TEXT	в сыром виде несъедобен	niejadalne na surowo
8158	108	88038	ITFO_TROLLMEAT_RAW	C_ITEM.NAME	C_ITEM.NAME	Сырое мясо тролля	Surowe mięso trolla
8159	108	88041	ITFO_TROLLMEAT_RAW	C_ITEM.TEXT[1]	C_ITEM.TEXT	Жесткий, но большой кусок мяса.	Twardy, ale duży kawałek mięsa.
8160	108	88042	ITFO_TROLLMEAT_RAW	C_ITEM.TEXT[2]	C_ITEM.TEXT	Кулинарный продукт	Produkt kulinarny
8161	108	88043	ITFO_TROLLMEAT_RAW	C_ITEM.TEXT[3]	C_ITEM.TEXT	в сыром виде несъедобен	niejadalne na surowo
8162	108	88044	ITFO_SHADOWMEAT_RAW	C_ITEM.NAME	C_ITEM.NAME	Сырое мясо мракориса	Surowe mięso cieniostwora
8163	108	88047	ITFO_SHADOWMEAT_RAW	C_ITEM.TEXT	C_ITEM.TEXT	Жесткое и горькое мясо.	Twarde i gorzkie mięso.
8164	108	88048	ITFO_SHADOWMEAT_RAW	C_ITEM.TEXT[1]	C_ITEM.TEXT	не стоит есть его в сыром виде.	Nie należy go jeść na surowo
8165	108	88049	ITFO_SHADOWMEAT_RAW	C_ITEM.TEXT[2]	C_ITEM.TEXT	Кулинарный продукт	Produkt kulinarny
8166	108	88050	ITFO_SHADOWMEAT_RAW	C_ITEM.TEXT[3]	C_ITEM.TEXT	в сыром виде несъедобен	niejadalne na surowo
8167	108	88051	ITFO_KEILER_RAW	C_ITEM.NAME	C_ITEM.NAME	Сырое мясо кабана/свиньи	Surowe mięso dzika
8168	108	88054	ITFO_KEILER_RAW	C_ITEM.TEXT[1]	C_ITEM.TEXT	Любимое мясо горожан.	Ulubione mięso mieszczaninów.
8169	108	88055	ITFO_KEILER_RAW	C_ITEM.TEXT[2]	C_ITEM.TEXT	Кулинарный продукт	Produkt kulinarny
8170	108	88056	ITFO_KEILER_RAW	C_ITEM.TEXT[3]	C_ITEM.TEXT	в сыром виде несъедобен	niejadalne na surowo
8171	108	88057	ITFO_SCAVENGERMEAT_RAW	C_ITEM.NAME	C_ITEM.NAME	Сырое мясо падальщика	Surowe mięso ścierwojada
8172	108	88060	ITFO_SCAVENGERMEAT_RAW	C_ITEM.TEXT	C_ITEM.TEXT	Некоторые говорят, любое мясо	Niektórzy twierdzą, że każde mięso
8173	108	88061	ITFO_SCAVENGERMEAT_RAW	C_ITEM.TEXT[1]	C_ITEM.TEXT	на вкус как падальщик.	ma smak jak ścierwojadzie.
8174	108	88062	ITFO_SCAVENGERMEAT_RAW	C_ITEM.TEXT[2]	C_ITEM.TEXT	Кулинарный продукт	Produkt kulinarny
8175	108	88063	ITFO_SCAVENGERMEAT_RAW	C_ITEM.TEXT[3]	C_ITEM.TEXT	в сыром виде несъедобен	niejadalne na surowo
8176	108	88064	ITFO_CRABRAW	C_ITEM.NAME	C_ITEM.NAME	Клешни краба	Szczypce kraba
8177	108	88067	ITFO_CRABRAW	C_ITEM.TEXT	C_ITEM.TEXT	Вкусное мясо, скрытое в прочном панцире.	Pyszne mięso ukryte w twardej skorupie.
8178	108	88068	ITFO_CRABRAW	C_ITEM.TEXT[1]	C_ITEM.TEXT	В сыром виде может вызвать негативные последствия.	Surowe może powodować negatywne efekty.
8179	108	88069	ITFO_CRABRAW	C_ITEM.TEXT[2]	C_ITEM.TEXT	Кулинарный продукт	Produkt kulinarny
8180	108	88070	ITFO_CRABRAW	C_ITEM.TEXT[3]	C_ITEM.TEXT	в сыром виде несъедобен	niejadalne na surowo
8181	108	88071	ITFO_CRAB	C_ITEM.NAME	C_ITEM.NAME	Жареные клешни краба	Smażone szczypce kraba
8182	108	88074	ITFO_CRAB	C_ITEM.TEXT[1]	C_ITEM.TEXT	Вкусное мясо, скрытое в прочном панцире.	Pyszne mięso ukryte w twardej skorupie.
8183	108	88075	ITFO_RATSTICK	C_ITEM.NAME	C_ITEM.NAME	Шашлык из крысы	Szaszłyk ze szczura
8184	108	88078	ITFO_RATSTICK	C_ITEM.TEXT[3]	C_ITEM.TEXT	Быстрая закуска из крысиного мяса,	Mała przekąska z mięsa szczura,
8185	108	88079	ITFO_RATSTICK	C_ITEM.TEXT[4]	C_ITEM.TEXT	но все же лучше, чем голод.	ale lepsze to, niż głodowanie.
8186	108	88080	ITFO_SCAVENGERSTICK	C_ITEM.NAME	C_ITEM.NAME	Шашлык из падальщика с тыквой	Szaszłyk ze ścierwojada z dynią
8187	108	88083	ITFO_SCAVENGERSTICK	C_ITEM.TEXT[3]	C_ITEM.TEXT	Мясной деликатес, готовящийся на костре,	Przekąska mięsna przygotowywana na ognisku,
8188	108	88084	ITFO_SCAVENGERSTICK	C_ITEM.TEXT[4]	C_ITEM.TEXT	который вкуснее с пивом.	która lepiej smakuje z piwem.
8262	110	88203	ITMI_JOINT	C_ITEM.TEXT[4]	C_ITEM.TEXT	для кальяна - представителям Братства.	do fajki wodnej - dla członków Bractwa.
8271	110	88226	USE_JOINT_TYON	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Косяк от Идола Тиона позволил обкурить мою робу послушника гуру.	Skręt Baala Tyona sprawił, że moja szata nowicjusza guru wypełniła się dymem.
8278	110	88241	ITMI_TRAUMRUF	C_ITEM.NAME	C_ITEM.NAME	Зов мечты из Лощины	Zew Nocy z Kotliny
8412	114	88535	USESUMMONANCIENTGHOST	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Я толком не понимаю язык воинов...	Nie do końca znam język wojowników...
8445	114	88625	MRBOOK_SHOW_COVER	DOC_PRINTLINE.PAR2	DOC_PRINTLINE.PAR2	Читать по 8 описаний в сутки	Czytaj po 8 stron dziennie
8494	114	88720	MRBOOK_SHOW_PINY	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Чаще всего растет возле сосен, в густых лесах, или на светлых проветриваемых полянах.	 Występowanie: Najczęściej rośnie w pobliżu sosen, w gęstych lasach lub na jasnych, wietrznych polanach.
8506	114	88744	MRBOOK_SHOW_STONE	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Растет чаще всего на камнях, покрытых мхом, или возле них. В пещерах также предпочитает непрочные камни нежели породу.	   Występowanie: Najczęściej rośnie na kamieniach porośniętych mchem lub w ich pobliżu. W jaskiniach również preferuje kruche kamienie zamiast ściań.
8513	114	88758	MRBOOK_SHOW_GOVERNOR	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Растет в крупных лесных массивах, небольших пролесках и даже на лугах с невысокими деревьями.	  Występowanie: Występuje w rozległych lasach, niewielkich polanach, a nawet na łąkach porośniętych niskimi drzewami.
8519	114	88770	MRBOOK_SHOW_SUNRISE	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Произрастает в лесах и пролесках, встретить можно только на мертвых стволах деревьев и пеньках.	  Występowanie: Rośnie w lasach i na polanach; można go spotkać wyłącznie na martwych pniach drzew i pniach.
8525	114	88782	MRBOOK_SHOW_FOGGY	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Растет в низких сырых местах, где скапливается туман. Но также можно встретить на скалах, если они прикрыты от солнца или возле болот.	  Występowanie: Rośnie w nisko położonych, wilgotnych miejscach, gdzie gromadzi się mgła. Można go jednak spotkać również na skałach, o ile są one osłonięte przed słońcem, lub w pobliżu bagien.
8539	114	88809	MRBOOK_SHOW_KEIL	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Растет на лугах и в лесах. Гриб очень любят кабаны, поэтому излюбленное место роста - дубовые чащи.	  Występowanie: Rośnie na łąkach i w lasach. Grzyb ten jest bardzo lubiany przez dziki, dlatego jego ulubionym miejscem występowania są gęste lasy dębowe.
8545	114	88821	MRBOOK_SHOW_BOTTLE	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Любит ветхую древесину и солнце. Поэтому чаще всего встречается на домах в деревнях или бедных кварталах.	  Występowanie: Lubi stare drewno i słońce. Dlatego najczęściej spotyka się go na domach we wsiach lub w ubogich dzielnicach.
8555	114	88838	MRBOOK_SHOW_TRIDENT	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Чаще всего можно встретить только в зловонных пещерах и могильниках. Но иногда встречается и просто в углах, хорошо защищенных от солнца.	  Występowanie: Najczęściej spotyka się go wyłącznie w cuchnących jaskiniach i grobowcach. Czasami jednak pojawia się również w zakamarkach dobrze osłoniętych przed słońcem.
8564	114	88854	MRBOOK_SHOW_BRANCH	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Встречается достаточно редко, чаще в заброшенных шахтах или влажных пещерах. Не переносит солнечных лучей.	  Występowanie: Występuje dość rzadko, najczęściej w opuszczonych kopalniach lub wilgotnych jaskiniach. Nie znosi promieni słonecznych.
8569	114	88866	MRBOOK_SHOW_DRAGONTEARS	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Встречается редко, любит либо скальные породы, либо темные места. Можно встретить в затхлых пещерах.	  Występowanie: Występuje rzadko, preferuje albo skały, albo ciemne miejsca. Można go spotkać w zatęchłych jaskiniach.
8574	114	88878	MRBOOK_SHOW_NIGHTSPARCLES	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Эти грибы легко обнаружить ночью из-за небольшого свечения. Можно найти на пнях и поваленных стволах деревьев, а также изредка на местах пожаров.	  Występowanie: Grzyby te łatwo dostrzec w nocy dzięki niewielkiej poświacie. Można je znaleźć na pniach i powalonych drzewach, a także sporadycznie w spalonych miejscach.
8580	114	88890	MRBOOK_SHOW_GOLDPLATE	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Встречается в местах с высокой концентрацией светлой магической энергии.	  Występowanie: Występuje w miejscach o wysokim stężeniu energii magicznej.
8586	114	88902	MRBOOK_SHOW_IVY	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Сонный гриб часто встречается на скалах и камнях, но чаще можно встретить на могильных плитах или грудах надгробий.	  Występowanie: Często występuje kamieniach, ale częściej można go spotkać na płytach nagrobnych lub mogiłach.
8592	114	88914	MRBOOK_SHOW_VIOLET	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Вырастает на гнилой древесине и даже на останках людей. Чаще всего можно найти в пещерах и могильниках, лишенных света.	  Występowanie: Rośnie na zgniłym drewnie, a nawet na szczątkach ludzkich. Najczęściej można go spotkać w jaskiniach i grobowcach pozbawionych światła.
8598	114	88926	MRBOOK_SHOW_OYSTER	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Растут чаще всего на камнях и скалах. Изредка встречаются в других местах.	  Występowanie: Rośnie najczęściej na kamieniach. Sporadycznie spotyka się go w innych miejscach.
8604	114	88938	MRBOOK_SHOW_HEART	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Встречается в местах с высокой концентрацией темной магической энергии.	  Występowanie: Występuje w miejscach o wysokim stężeniu mrocznej magii.
8622	114	88975	MRBOOK_SHOW_MANAMUSHROOM	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Оба гриба чаще всего можно встретить в пещерах среди грибов-пустырей. В отличие от них грибы не имеют общего мицелия, поэтому легко срываются.	  Występowanie: Oba gatunki grzybów najczęściej spotyka się w jaskiniach wśród grzybów pustych w środku. W odróżnieniu od nich grzyby te nie mają wspólnej grzybni, dlatego łatwo je oderwać.
8646	114	89023	MRBOOK_SHOW_HOELLEN	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: Часто встречается в шахтах и пещерах, съедобен.	  Występowanie: Często spotykany w kopalniach i jaskiniach, jadalny.
8658	114	89047	MRBOOK_SHOW_BRAUNPILZ	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: В основном, произрастает в темных лесах. Гриб предпочитает паразитировать на стволах еще не умерших деревьев. Но и старые пни и бревна тоже имеет смысл осматривать.	  Występowanie: Występuje głównie w ciemnych lasach. Grzyb ten najchętniej pasożytuje na pniach drzew, które jeszcze nie obumarły. Warto jednak sprawdzić również stare pnie i kłody.
8670	114	89075	MRBOOK_SHOW_END	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	По словам моего глупого ученика, есть еще такой гриб, как:	  Według mojego nieokrzesanego ucznia istnieje jeszcze taki grzyb, jak:
8672	114	89078	MRBOOK_SHOW_END	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Распространение: На рынке, в портовом квартале, в тавернах. Часто замечается на черепице крыш.	  Występowanie: Na targu, w dzielnicy portowej, w tawernach. Często spotykany na dachówkach.
8930	114	89677	USE_ITWR_FOCUSTIERE	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я призвал всех монстров. У меня теперь 6 фокусирующих камней. Нужно рассказать об этом Галлусу или поискать, куда вставить камни.	Przywołałem już wszystkie potwory. Mam teraz 6 kamieni ogniskujących. Muszę powiedzieć o tym Gallusowi albo poszukać, gdzie można włożyć te kamienie.
8982	114	89774	USE_MIKE_ILLEGAL_STUFF	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	14 отмычек u 11 стеблей болотника нашли у бродяг, которые вчера вошли в город.	U włóczęgów, którzy wczoraj wkroczyli do miasta, znaleziono 14 wytrychów i 11 łodyg bagiennego ziela.
9076	114	89953	ITWR_CLUE	C_ITEM.NAME	C_ITEM.NAME	Подсказка	Wskazówka
9077	114	89956	ITWR_CLUE	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Подсказка	Wskazówka
9078	114	89957	ITWR_CLUE	C_ITEM.TEXT[2]	C_ITEM.TEXT	найденная мною	znaleziona przeze mnie
9079	114	89958	ITWR_CLUE	C_ITEM.TEXT[3]	C_ITEM.TEXT	в подземельи.	w podziemiach.
9080	114	89965	USE_ITWR_CLUE	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Жили три брата давно: первый врал всегда, второй лишь ухмылялся,	Dawno temu żyło trzech braci: pierwszy zawsze kłamał, drugi tylko się uśmiechał,
9081	114	89966	USE_ITWR_CLUE	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	а Третий был всегда Неправ!	a trzeci zawsze się mylił!
9090	114	89984	ITWR_CHEWEDNOTE	C_ITEM.NAME	C_ITEM.NAME	Пожеванная записка	Zgnieciona notatka
9091	114	89987	ITWR_CHEWEDNOTE	C_ITEM.TEXT	C_ITEM.TEXT	Найдена в желудке снежного луркера	Znalazłem w żołądku śnieżnego topielca
9092	114	89991	USE_CHEWEDNOTE	DOC_PRINTLINE.PAR2	DOC_PRINTLINE.PAR2	(неразборчиво)	(nieczytelne)
9093	114	89992	USE_CHEWEDNOTE	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	...Я не знаю, какого черта происходит.	...nie mam pojęcia, co się tu, do diabła, dzieje.
9094	114	89993	USE_CHEWEDNOTE	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Он здесь не один что ли? Я снова видел его у плотины.	Czy on tu nie jest sam? Znowu go widziałem przy tamie.
9095	114	89994	USE_CHEWEDNOTE	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Да и наемники все какие-то встревоженные, будто что-то вот-вот произойдет серьезное...	No i ci najemnicy wydają się jakoś zaniepokojeni, jakby zaraz miało się wydarzyć coś poważnego...
9096	114	89995	USE_CHEWEDNOTE	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	В замке, похоже, что-то стряслось.	Wygląda na to, że w zamku coś się wydarzyło.
