NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
29882	-1	42248	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_Jagdvorbereitung_npc_1")	SUBTITLE	Как много ты сделал?	Ęŕę ěíîăî ňű ńäĺëŕë?
29883	-1	42248	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_52_Khaled_Jagdvorbereitung_hero_3")	SUBTITLE	Вот твои ветки.	Âîň ňâîč âĺňęč.
29884	-1	42248	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_Jagdvorbereitung_npc_4")	SUBTITLE	Хорошо.	Dobrze.
29885	-1	42248	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_52_Khaled_Jagdvorbereitung_hero_6")	SUBTITLE	Я уже достал тебе стрелы.	ß óćĺ äîńňŕë ňĺáĺ ńňđĺëű.
29886	-1	42248	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_52_Khaled_Jagdvorbereitung_hero_7")	SUBTITLE	Я все еще работаю над другой вещью.	ß âńĺ ĺůĺ đŕáîňŕţ íŕä äđóăîé âĺůüţ.
29887	-1	42248	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_Jagdvorbereitung_npc_8")	SUBTITLE	Позаботься о Пеке!	Ďîçŕáîňüń˙ î Ďĺęĺ!
29888	-1	42248	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_52_Khaled_Jagdvorbereitung_hero_10")	SUBTITLE	Пек здоров и присмотрит за фермой.	Ďĺę çäîđîâ č ďđčńěîňđčň çŕ ôĺđěîé.
29889	-1	42248	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_52_Khaled_Jagdvorbereitung_hero_11")	SUBTITLE	Мне все еще нужно найти ветви.	Ěíĺ âńĺ ĺůĺ íóćíî íŕéňč âĺňâč.
29890	-1	42248	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_Jagdvorbereitung_npc_12")	SUBTITLE	Хорошо, принеси мне их.	Őîđîřî, ďđčíĺńč ěíĺ čő.
29891	-1	42248	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_52_Khaled_Jagdvorbereitung_hero_6")	SUBTITLE	Я уже достал тебе стрелы.	ß óćĺ äîńňŕë ňĺáĺ ńňđĺëű.
29892	-1	42248	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_52_Khaled_Jagdvorbereitung_hero_10")	SUBTITLE	Пек здоров и присмотрит за фермой.	Ďĺę çäîđîâ č ďđčńěîňđčň çŕ ôĺđěîé.
29893	-1	42248	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_Jagdvorbereitung_npc_14")	SUBTITLE	Очень хорошо, тогда всё готово. Дай знать, когда будешь готов атаковать волчицу.	Î÷ĺíü őîđîřî, ňîăäŕ âń¸ ăîňîâî. Äŕé çíŕňü, ęîăäŕ áóäĺřü ăîňîâ ŕňŕęîâŕňü âîë÷čöó.
29894	2461	167397	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Халед готов. Когда я буду готов, мы сможем начать.	Khaled jest gotowy. Kiedy ja będę gotowy, możemy zaczynać.
29895	-1	42248	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_52_Khaled_Jagdvorbereitung_hero_16")	SUBTITLE	Я все еще работаю над этим.	ß âńĺ ĺůĺ đŕáîňŕţ íŕä ýňčě.
29896	-1	42248	DIA_VLK_52_KHALED_JAGDVORBEREITUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_Jagdvorbereitung_npc_17")	SUBTITLE	Тогда поторопись и не трать так много времени на разговоры!	Ňîăäŕ ďîňîđîďčńü č íĺ ňđŕňü ňŕę ěíîăî âđĺěĺíč íŕ đŕçăîâîđű!
29897	2461	167400	DIA_VLK_52_KHALED_JAGD	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Пойдем на охоту.	Chodźmy na polowanie.
29898	-1	42252	DIA_VLK_52_KHALED_JAGD_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_52_Khaled_Jagd_hero_0")	SUBTITLE	Пойдем на охоту.	Chodźmy zapolować.
29899	-1	42252	DIA_VLK_52_KHALED_JAGD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_Jagd_npc_3")	SUBTITLE	Не ночью! Подождём рассвета.	Íĺ íî÷üţ! Ďîäîćä¸ě đŕńńâĺňŕ.
29900	-1	42252	DIA_VLK_52_KHALED_JAGD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_Jagd_npc_4")	SUBTITLE	Вот, возьми мой старый лук и 10 стрел; ты точно сможешь ими воспользоваться. Иначе от тебя толку мало.	Âîň, âîçüěč ěîé ńňŕđűé ëóę č 10 ńňđĺë; ňű ňî÷íî ńěîćĺřü čěč âîńďîëüçîâŕňüń˙. Číŕ÷ĺ îň ňĺá˙ ňîëęó ěŕëî.
29901	-1	42252	DIA_VLK_52_KHALED_JAGD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_Jagd_npc_5")	SUBTITLE	Ладно, пойдём. Следуй за мной!	Ëŕäíî, ďîéä¸ě. Za mną!
29902	-1	42255	DIA_VLK_52_KHALED_WOLF_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_Wolf_npc_5")	SUBTITLE	Значит, вот где прячется зверь. Двигаемся дальше!	Çíŕ÷čň, âîň ăäĺ ďđ˙÷ĺňń˙ çâĺđü. Ruszamy dalej!
29903	-1	42258	DIA_VLK_52_KHALED_WOLFTOT_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_Wolftot_npc_7")	SUBTITLE	(запыхавшись) Это было довольно сложно!	(çŕďűőŕâřčńü) Ýňî áűëî äîâîëüíî ńëîćíî!
29904	-1	42258	DIA_VLK_52_KHALED_WOLFTOT_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_Wolftot_npc_9")	SUBTITLE	Иди к Онару и скажи ему, что с этой угрозой покончено. И напомни ему включить это в мою зарплату.	Čäč ę Îíŕđó č ńęŕćč ĺěó, ÷ňî ń ýňîé óăđîçîé ďîęîí÷ĺíî. Č íŕďîěíč ĺěó âęëţ÷čňü ýňî â ěîţ çŕđďëŕňó.
29905	-1	42258	DIA_VLK_52_KHALED_WOLFTOT_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_52_Khaled_Wolftot_hero_13")	SUBTITLE	Хорошо, я так и сделаю.	W porządku, tak zrobię.
29906	2461	167413	DIA_VLK_52_KHALED_WOLFTOT_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Волчица — уже история. Онар должен знать об этом.	Wilczyca to już historia. Onar musi się o tym dowiedzieć.
29907	2461	167415	DIA_VLK_52_KHALED_BELOHNUNG	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Онар пришлет тебе бутылку прекрасного вина.	Îíŕđ ďđčřëĺň ňĺáĺ áóňűëęó ďđĺęđŕńíîăî âčíŕ.
29908	-1	42261	DIA_VLK_52_KHALED_BELOHNUNG_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_52_Khaled_BELOHNUNG_hero_0")	SUBTITLE	Онар пришлет тебе бутылку прекрасного вина.	Îíŕđ ďđčřëĺň ňĺáĺ áóňűëęó ďđĺęđŕńíîăî âčíŕ.
29909	-1	42261	DIA_VLK_52_KHALED_BELOHNUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_BELOHNUNG_npc_1")	SUBTITLE	Что? Я рискую жизнью, а он даёт мне бутылку вина?	Co? ß đčńęóţ ćčçíüţ, ŕ îí äŕ¸ň ěíĺ áóňűëęó âčíŕ?
29910	-1	42261	DIA_VLK_52_KHALED_BELOHNUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_BELOHNUNG_npc_3")	SUBTITLE	Типичный Онар, старый скряга. Даже жене золотой не дал.	Ňčďč÷íűé Îíŕđ, ńňŕđűé ńęđ˙ăŕ. Äŕćĺ ćĺíĺ çîëîňîé íĺ äŕë.
29911	-1	42261	DIA_VLK_52_KHALED_BELOHNUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_BELOHNUNG_npc_5")	SUBTITLE	Ладно, давай сюда. По крайней мере, это хорошее вино.	Ëŕäíî, äŕâŕé ńţäŕ. Ďî ęđŕéíĺé ěĺđĺ, ýňî őîđîřĺĺ âčíî.
29912	-1	42261	DIA_VLK_52_KHALED_BELOHNUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_BELOHNUNG_npc_7")	SUBTITLE	(Плюётся) Клянусь Инносом! На вкус как моча!	(Ďëţ¸ňń˙) Tak będzie, klnę się na Innosa. Íŕ âęóń ęŕę ěî÷ŕ!
29913	-1	42261	DIA_VLK_52_KHALED_BELOHNUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_BELOHNUNG_npc_9")	SUBTITLE	В следующий раз, когда волки придут, я с радостью посмотрю, как они съедят жирного Онара, (смех).	Â ńëĺäóţůčé đŕç, ęîăäŕ âîëęč ďđčäóň, ˙ ń đŕäîńňüţ ďîńěîňđţ, ęŕę îíč ńúĺä˙ň ćčđíîăî Îíŕđŕ, (ńěĺő).
29914	-1	42261	DIA_VLK_52_KHALED_BELOHNUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_52_Khaled_BELOHNUNG_npc_11")	SUBTITLE	Но спасибо за твою помощь.	Íî ńďŕńčáî çŕ ňâîţ ďîěîůü.
29915	2461	167423	DIA_VLK_53_MIKE_WER	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Кто ты?	Kim jesteś?
29916	-1	42268	DIA_VLK_53_MIKE_WER_INFO	AI_OUTPUT(OTHER,SELF,"DIA_Wer_hero_0")	SUBTITLE	Кто ты?	Kim jesteś?
29917	-1	42268	DIA_VLK_53_MIKE_WER_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Wer_npc_1")	SUBTITLE	Я Майк, странствующий торговец. Я предлагаю широкий выбор товаров со всего света..	ß Ěŕéę, ńňđŕíńňâóţůčé ňîđăîâĺö. ß ďđĺäëŕăŕţ řčđîęčé âűáîđ ňîâŕđîâ ńî âńĺăî ńâĺňŕ..
29918	-1	42268	DIA_VLK_53_MIKE_WER_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_53_Mike_Wer_hero_3")	SUBTITLE	Где ты берешь свои товары?	Ăäĺ ňű áĺđĺřü ńâîč ňîâŕđű?
29919	-1	42268	DIA_VLK_53_MIKE_WER_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Wer_npc_4")	SUBTITLE	В основном из города, но поскольку оползень преградил путь, мои припасы тоже постепенно истощаются.	Â îńíîâíîě čç ăîđîäŕ, íî ďîńęîëüęó îďîëçĺíü ďđĺăđŕäčë ďóňü, ěîč ďđčďŕńű ňîćĺ ďîńňĺďĺííî čńňîůŕţňń˙.
29920	-1	42268	DIA_VLK_53_MIKE_WER_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Wer_npc_6")	SUBTITLE	А ещё есть эти... (про себя) Успокойся, Майк! Всё будет хорошо.	Ŕ ĺů¸ ĺńňü ýňč... (ďđî ńĺá˙) Óńďîęîéń˙, Ěŕéę! Âń¸ áóäĺň őîđîřî.
29921	-1	42268	DIA_VLK_53_MIKE_WER_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Wer_npc_8")	SUBTITLE	Но не стесняйся осмотрись, возможно, ты найдешь что-то интересное!	Íî íĺ ńňĺńí˙éń˙ îńěîňđčńü, âîçěîćíî, ňű íŕéäĺřü ÷ňî-ňî číňĺđĺńíîĺ!
29922	2461	167430	DIA_VLK_53_MIKE_STADT	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Как там в городе?	Ęŕę ňŕě â ăîđîäĺ?
29923	-1	42271	DIA_VLK_53_MIKE_STADT_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_53_Mike_Stadt_hero_0")	SUBTITLE	Как там в городе?	Ęŕę ňŕě â ăîđîäĺ?
29924	-1	42271	DIA_VLK_53_MIKE_STADT_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Stadt_npc_1")	SUBTITLE	Город не особенно большой, но на него все равно приятно посмотреть.	Ăîđîä íĺ îńîáĺííî áîëüřîé, íî íŕ íĺăî âńĺ đŕâíî ďđč˙ňíî ďîńěîňđĺňü.
29925	-1	42271	DIA_VLK_53_MIKE_STADT_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Stadt_npc_3")	SUBTITLE	Водопад — визитная карточка города. Поэтому город и называется Водопадом.	Âîäîďŕä — âčçčňíŕ˙ ęŕđňî÷ęŕ ăîđîäŕ. Ďîýňîěó ăîđîä č íŕçűâŕĺňń˙ Âîäîďŕäîě.
29926	-1	42271	DIA_VLK_53_MIKE_STADT_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Stadt_npc_5")	SUBTITLE	Но торговать там не так-то просто. Конкуренция жёсткая.	Íî ňîđăîâŕňü ňŕě íĺ ňŕę-ňî ďđîńňî. Ęîíęóđĺíöč˙ ć¸ńňęŕ˙.
29927	-1	42271	DIA_VLK_53_MIKE_STADT_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Stadt_npc_7")	SUBTITLE	Быть странствующим торговцем тоже небезопасно. Звери и разбойники представляют серьёзную угрозу.	Áűňü ńňđŕíńňâóţůčě ňîđăîâöĺě ňîćĺ íĺáĺçîďŕńíî. Çâĺđč č đŕçáîéíčęč ďđĺäńňŕâë˙ţň ńĺđü¸çíóţ óăđîçó.
29928	-1	42271	DIA_VLK_53_MIKE_STADT_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Stadt_npc_9")	SUBTITLE	Если ты хочешь посетить город, он расположен на севере.	Ĺńëč ňű őî÷ĺřü ďîńĺňčňü ăîđîä, îí đŕńďîëîćĺí íŕ ńĺâĺđĺ.
29929	-1	42271	DIA_VLK_53_MIKE_STADT_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_53_Mike_Stadt_hero_11")	SUBTITLE	Спасибо за информацию.	Ńďŕńčáî çŕ číôîđěŕöčţ.
29930	-1	42271	DIA_VLK_53_MIKE_STADT_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Stadt_npc_12")	SUBTITLE	Без проблем, и не забудь зайти ко мне за покупками.	Áĺç ďđîáëĺě, č íĺ çŕáóäü çŕéňč ęî ěíĺ çŕ ďîęóďęŕěč.
29931	2461	167439	DIA_VLK_53_MIKE_GOBLIN	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Что тебя беспокоит?	×ňî ňĺá˙ áĺńďîęîčň?
29932	-1	42275	DIA_VLK_53_MIKE_GOBLIN_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_53_Mike_Goblin_hero_0")	SUBTITLE	Что тебя беспокоит?	×ňî ňĺá˙ áĺńďîęîčň?
29933	-1	42275	DIA_VLK_53_MIKE_GOBLIN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Goblin_npc_1")	SUBTITLE	У меня заканчиваются запасы.	Ó ěĺí˙ çŕęŕí÷čâŕţňń˙ çŕďŕńű.
29934	-1	42275	DIA_VLK_53_MIKE_GOBLIN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Goblin_npc_3")	SUBTITLE	И в довершение всего мою последнюю доставку украли.	Č â äîâĺđřĺíčĺ âńĺăî ěîţ ďîńëĺäíţţ äîńňŕâęó óęđŕëč.
29935	-1	42275	DIA_VLK_53_MIKE_GOBLIN_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_53_Mike_Goblin_hero_5")	SUBTITLE	Кто?	Kto?
29936	-1	42275	DIA_VLK_53_MIKE_GOBLIN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Goblin_npc_6")	SUBTITLE	Это были гоблины.	Ýňî áűëč ăîáëčíű.
29937	-1	42275	DIA_VLK_53_MIKE_GOBLIN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Goblin_npc_8")	SUBTITLE	Они прячутся в пещере возле южного поля.	Îíč ďđ˙÷óňń˙ â ďĺůĺđĺ âîçëĺ ţćíîăî ďîë˙.
29938	2461	167446	DIA_VLK_53_MIKE_GOBLIN_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Пойду посмотрю, что там.	Ďîéäó ďîńěîňđţ, ÷ňî ňŕě.
29939	2461	167447	DIA_VLK_53_MIKE_GOBLIN_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Похоже, это ваша проблема.	Ďîőîćĺ, ýňî âŕřŕ ďđîáëĺěŕ.
29940	-1	42276	DIA_VLK_53_MIKE_GOBLIN_0	AI_OUTPUT(OTHER,SELF,"DIA_VLK_53_Mike_Goblin_hero_10")	SUBTITLE	Пойду посмотрю, что там.	Ďîéäó ďîńěîňđţ, ÷ňî ňŕě.
29941	-1	42276	DIA_VLK_53_MIKE_GOBLIN_0	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Goblin_npc_11")	SUBTITLE	Если ты принесешь мне мою доставку, я отплачу тебе той же монетой.	Ĺńëč ňű ďđčíĺńĺřü ěíĺ ěîţ äîńňŕâęó, ˙ îňďëŕ÷ó ňĺáĺ ňîé ćĺ ěîíĺňîé.
29942	2461	167450	DIA_VLK_53_MIKE_GOBLIN_0	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	На Майка напали гоблины, прячущиеся в пещере возле южного поля. Если я буду проходить там, я смогу проверить его груз.	Mike został zaatakowany przez gobliny ukrywające się w jaskini niedaleko południowego pola. Jeśli będę tamtędy przechodził, mógłbym sprawdzić jego ładunek.
29943	-1	42277	DIA_VLK_53_MIKE_GOBLIN_1	AI_OUTPUT(OTHER,SELF,"DIA_VLK_53_Mike_Goblin_hero_13")	SUBTITLE	Похоже, это ваша проблема.	Ďîőîćĺ, ýňî âŕřŕ ďđîáëĺěŕ.
29944	2461	167452	DIA_VLK_53_MIKE_GOBLIN_FINISH	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Вот твой пакет.	Âîň ňâîé ďŕęĺň.
29945	-1	42280	DIA_VLK_53_MIKE_GOBLIN_FINISH_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_53_Mike_Goblin_Finish_hero_0")	SUBTITLE	Вот твой пакет.	Âîň ňâîé ďŕęĺň.
29946	-1	42280	DIA_VLK_53_MIKE_GOBLIN_FINISH_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Goblin_Finish_npc_1")	SUBTITLE	А, наконец-то. Спасибо большое!	Ŕ, íŕęîíĺö-ňî. Ńďŕńčáî áîëüřîĺ!
29947	-1	42280	DIA_VLK_53_MIKE_GOBLIN_FINISH_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_53_Mike_Goblin_Finish_hero_3")	SUBTITLE	А как насчет награды?	Ŕ ęŕę íŕń÷ĺň íŕăđŕäű?
29948	-1	42280	DIA_VLK_53_MIKE_GOBLIN_FINISH_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Goblin_Finish_npc_4")	SUBTITLE	Если тебе нужна помощь, я окажу тебе услугу.	Ĺńëč ňĺáĺ íóćíŕ ďîěîůü, ˙ îęŕćó ňĺáĺ óńëóăó.
29949	2461	167457	DIA_VLK_53_MIKE_GOBLIN_FINISH_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я принес Майку его посылку.	Przyniosłem Mike'owi jego paczkę.
29950	2461	167458	DIA_VLK_53_MIKE_VERSPANNUNG	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	У тебя случайно нет чего-нибудь, что снимает напряжение?	Ó ňĺá˙ ńëó÷ŕéíî íĺň ÷ĺăî-íčáóäü, ÷ňî ńíčěŕĺň íŕďđ˙ćĺíčĺ?
29951	-1	42284	DIA_VLK_53_MIKE_VERSPANNUNG_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_53_Mike_Verspannung_hero_0")	SUBTITLE	У тебя случайно нет чего-нибудь, что снимает напряжение?	Ó ňĺá˙ ńëó÷ŕéíî íĺň ÷ĺăî-íčáóäü, ÷ňî ńíčěŕĺň íŕďđ˙ćĺíčĺ?
29952	-1	42284	DIA_VLK_53_MIKE_VERSPANNUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Verspannung_npc_1")	SUBTITLE	Ты вернул мой груз.	Ňű âĺđíóë ěîé ăđóç.
29953	-1	42284	DIA_VLK_53_MIKE_VERSPANNUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Verspannung_npc_3")	SUBTITLE	И я обещал тебе, что отплачу тебе той же монетой.	Č ˙ îáĺůŕë ňĺáĺ, ÷ňî îňďëŕ÷ó ňĺáĺ ňîé ćĺ ěîíĺňîé.
29954	-1	42284	DIA_VLK_53_MIKE_VERSPANNUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Verspannung_npc_5")	SUBTITLE	(шепчет) Вот, возьми. Зажги, потяни, расслабься. Вот формула счастья.	(řĺď÷ĺň) Proszę, weź to. Çŕćăč, ďîň˙íč, đŕńńëŕáüń˙. Âîň ôîđěóëŕ ń÷ŕńňü˙.
29955	-1	42284	DIA_VLK_53_MIKE_VERSPANNUNG_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_53_Mike_Verspannung_hero_7")	SUBTITLE	Спасибо.	Dziękuje.
29956	2461	167464	DIA_VLK_53_MIKE_VERSPANNUNG_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Майк дал мне 5 косяков. Это должно помочь.	Mike dał mi 5 skrętów. To powinno pomóc.
29957	-1	42284	DIA_VLK_53_MIKE_VERSPANNUNG_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Verspannung_npc_8")	SUBTITLE	Не понимаю, о чём ты. Может, тёплая ванна поможет.	Íĺ ďîíčěŕţ, î ÷¸ě ňű. Ěîćĺň, ň¸ďëŕ˙ âŕííŕ ďîěîćĺň.
29958	2461	167466	DIA_MIKE_TRADE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Что ты можешь предложить?	Co masz do zaoferowania?
29959	-1	42287	DIA_MIKE_TRADE_INFO	AI_OUTPUT(OTHER,SELF,"DIA_VLK_53_Mike_Handel_hero_1")	SUBTITLE	Что ты можешь предложить?	Jakie masz propozycje?
29960	-1	42287	DIA_MIKE_TRADE_INFO	AI_OUTPUT(SELF,OTHER,"DIA_VLK_53_Mike_Handel_npc_2")	SUBTITLE	Не стесняйся осмотреться.	Íĺ ńňĺńí˙éń˙ îńěîňđĺňüń˙.
29961	2461	167469	DIA_MIL_60_PECK_THEKLASOUP	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Вот, выпей это!	Âîň, âűďĺé ýňî!
29962	-1	42293	DIA_MIL_60_PECK_THEKLASOUP_INFO	AI_OUTPUT(OTHER,SELF,"DIA_MIL_60_Peck_THEKLASOUP_hero_0")	SUBTITLE	Вот, выпей это!	Âîň, âűďĺé ýňî!
29963	-1	42293	DIA_MIL_60_PECK_THEKLASOUP_INFO	AI_OUTPUT(SELF,OTHER,"DIA_MIL_60_Peck_THEKLASOUP_npc_1")	SUBTITLE	Ах, я уже чувствую себя намного лучше!	Ŕő, ˙ óćĺ ÷óâńňâóţ ńĺá˙ íŕěíîăî ëó÷řĺ!
29964	-1	42293	DIA_MIL_60_PECK_THEKLASOUP_INFO	AI_OUTPUT(SELF,OTHER,"DIA_MIL_60_Peck_THEKLASOUP_npc_3")	SUBTITLE	Мне просто нужно немного полежать.	Ěíĺ ďđîńňî íóćíî íĺěíîăî ďîëĺćŕňü.
29965	2461	167473	DIA_MIL_60_PECK_THEKLASOUP_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Кажется, Пек чувствует себя лучше после того, как съел суп.	Wygląda na to, że Pek czuje się lepiej po zjedzeniu zupy.
29966	2461	167474	DIA_MIL_60_PECK_WOLFSJAGD	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Ты снова в форме?	Ňű ńíîâŕ â ôîđěĺ?
29967	-1	42296	DIA_MIL_60_PECK_WOLFSJAGD_INFO	AI_OUTPUT(OTHER,SELF,"DIA_MIL_60_Peck_WOLFSJAGD_hero_0")	SUBTITLE	Ты снова в форме?	Ňű ńíîâŕ â ôîđěĺ?
29968	-1	42296	DIA_MIL_60_PECK_WOLFSJAGD_INFO	AI_OUTPUT(SELF,OTHER,"DIA_MIL_60_Peck_WOLFSJAGD_npc_1")	SUBTITLE	Да, я уже чувствую себя намного лучше.	Äŕ, ˙ óćĺ ÷óâńňâóţ ńĺá˙ íŕěíîăî ëó÷řĺ.
29969	-1	42296	DIA_MIL_60_PECK_WOLFSJAGD_INFO	AI_OUTPUT(OTHER,SELF,"DIA_MIL_60_Peck_WOLFSJAGD_hero_3")	SUBTITLE	Халеду нужно искупление, чтобы он мог пойти со мной на охоту на волков.	Őŕëĺäó íóćíî čńęóďëĺíčĺ, ÷ňîáű îí ěîă ďîéňč ńî ěíîé íŕ îőîňó íŕ âîëęîâ.
